baselineId,file,patternId,riskTier,originalText,normalizedTextHash,baselineLocator,baselineContextHash,sourceFileHash,scannerConfigHash,line,column
claim-defcc128d45bd5e0a1b2,content/lead-magnets/privacy-guide.mdx,ftc,LOW,The FTC order is worth understanding in detail because it illustrates exactly how privacy promises break down in practice.,0be2ee8c10c25dee5d5c6ab79c4ddc2d769c86b9915895bf08b3744996bc31dd,body:root.children[17].sentence[0],8ca3cf849f5fd8a1bdb53781e2a6320892fd516511aeddfac9bdb225450a7626,dfdc02dd539de56285016e6c5460288b2b1e5635167b26783cdad81276c4216a,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,38,5
claim-20d24b22a6fa78ddaa9a,content/lead-magnets/privacy-guide.mdx,named-case,LOW,"In the post-Dobbs legal environment, this data has been sought by law enforcement in multiple states.",4c0f3812a3569e4bacd8e88881cafa3242419c25a933056002ee88b65b50901c,body:root.children[2].sentence[3],f72a136001952391457efb8c8c7792b3a3aa0ba6cd5520d5f6f157c89e3629ea,dfdc02dd539de56285016e6c5460288b2b1e5635167b26783cdad81276c4216a,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,6,213
claim-acf3d1c48ef080d42ada,content/lead-magnets/privacy-guide.mdx,ftc,LOW,"The FTC rejected this distinction, noting that the timing and pattern of analytics events from a period tracker app is inherently health data.",30c9252cd995f80c835d6e5ca73a96c71a365b12fd59a4847c577b5f21d79a08,body:root.children[20].sentence[1],7f03f65c8df67e01b47d3998345b70e4794c60a60c63c8522d0d136a32eabc18,dfdc02dd539de56285016e6c5460288b2b1e5635167b26783cdad81276c4216a,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,44,110
claim-a348e56f88e9125af731,content/lead-magnets/privacy-guide.mdx,ftc,LOW,"Flo's FTC case is the most prominent, but it is not the only example of period tracker privacy failures.",715ccc7db8320b8478db40164252810b31c1e862ea1f78c7498c059e2d6e3408,body:root.children[53].sentence[0],b40dd94bd93bd87f93b97da5c57dec411044c2fd58a472342b2591ef296c3b49,dfdc02dd539de56285016e6c5460288b2b1e5635167b26783cdad81276c4216a,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,115,7
claim-6e5db7989aca274bbc42,content/lead-magnets/privacy-guide.mdx,since-date,LOW,**Ovia** (owned by Labcorp since 2021) operates both a consumer app and an employer-sponsored version.,e07a3b1e6c406587bb47c28d1f3ddff050d379dceafeef672b6e53f7bf266cce,body:root.children[55].sentence[0],92bf8575cdf5c5ce94f6250aaf51832b3d5058ea94c61fe91d84e17dff5dea79,dfdc02dd539de56285016e6c5460288b2b1e5635167b26783cdad81276c4216a,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,119,28
claim-b61f5a2a20aba6387db1,content/lead-magnets/privacy-guide.mdx,named-case,LOW,"Since the Dobbs decision in 2022, reproductive health data has taken on a new legal dimension.",e90528f0ddc1f47341d4537288ced505aaf0ed711c18c697bb2822e6a5df32eb,body:root.children[66].sentence[0],7f10a000240347b39626f603373de3552047a53e2bb3683adf9765baefdc01b5,dfdc02dd539de56285016e6c5460288b2b1e5635167b26783cdad81276c4216a,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,141,11
claim-0158b7454e936fe7fe8f,content/lead-magnets/privacy-guide.mdx,percent,LOW,"81% of Americans wrongly believe HIPAA protects their health app data (ClearDATA/Harris Poll, May 2023, n=2,053).",aafaa719ec41cc38ee6f969ba6813abdf1c90424dbc30bfcf3de4e9f184ddd5d,body:root.children[72].sentence[0],0c11efe05a50f99a1061b2e782124d1725d96e5533279d73701b8dd2432d67bd,dfdc02dd539de56285016e6c5460288b2b1e5635167b26783cdad81276c4216a,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,154,1
claim-c4081f09c60b3382386f,content/lead-magnets/privacy-guide.mdx,ftc,LOW,The FTC found Flo Health sending events with descriptive names like R_PREGNANCY_WEEK_CHOSEN and P_ACCEPT_PUSHES_PERIOD to Facebook and Google SDKs.,693aeadab5a19b02ebf3bb0d40d4eefa2c6755582a1e2b378747862787fba26d,body:root.children[75].sentence[1],05d353c6c3a7733fb4b4669f084ef23a61a9544c3a098e598abf880c5fd44480,dfdc02dd539de56285016e6c5460288b2b1e5635167b26783cdad81276c4216a,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,160,115
claim-4086597b4f4fcb8a7cad,content/lead-magnets/privacy-guide.mdx,dollar,LOW,SafeGraph sold location data covering 600+ Planned Parenthood locations for $160 (as of original publication; check current rates).,d26eb963e9c4fbb1a431536aa541be163b58f14a42755a4194c28564bb8d98d5,body:root.children[78].sentence[2],a7d1d8b985a296621af0c2b105461990fb81693b9134089aaf20a735e34036e3,dfdc02dd539de56285016e6c5460288b2b1e5635167b26783cdad81276c4216a,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,166,218
claim-f4ee0f1406f9054627fc,content/lead-magnets/privacy-guide.mdx,dollar,LOW,Vice/Motherboard purchased data from broker Narrative for approximately $100 that identified Android devices with Clue installed.,621bee4bc45a4fa76cf7a25ae03314c24e297c6be36053bb6404c0c9a73d61f4,body:root.children[78].sentence[3],a7d1d8b985a296621af0c2b105461990fb81693b9134089aaf20a735e34036e3,dfdc02dd539de56285016e6c5460288b2b1e5635167b26783cdad81276c4216a,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,166,346
claim-8e75d2772e412dfddad8,content/lead-magnets/privacy-guide.mdx,ftc,LOW,"The FTC has taken enforcement action against several data brokers since 2022, but the broader ecosystem remains operational.",8641bf22bc3a8ad23e987863cf692201d8a21e88840e0bb95c8033680a0f1032,body:root.children[78].sentence[5],a7d1d8b985a296621af0c2b105461990fb81693b9134089aaf20a735e34036e3,dfdc02dd539de56285016e6c5460288b2b1e5635167b26783cdad81276c4216a,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,166,539
claim-94594f77120868dba574,content/lead-magnets/privacy-guide.mdx,since-date,LOW,"The FTC has taken enforcement action against several data brokers since 2022, but the broader ecosystem remains operational.",8641bf22bc3a8ad23e987863cf692201d8a21e88840e0bb95c8033680a0f1032,body:root.children[78].sentence[5],a7d1d8b985a296621af0c2b105461990fb81693b9134089aaf20a735e34036e3,dfdc02dd539de56285016e6c5460288b2b1e5635167b26783cdad81276c4216a,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,166,601
claim-7ce65c4bd1502a9e3a4b,content/lead-magnets/reproductive-visit-prep-kit.mdx,ftc,LOW,FTC guidance tells mobile health app developers to limit data collection and be clear about privacy practices.,4f9bac9a7385e90fce2b23c09e5df87860cebeb429615f22d022527cb5bd8905,body:root.children[113].sentence[1],dafa503f294da5ce5b5bb08a0354629f5371159664afcd9628d260195881575a,6e1da78ef47268bf2679105706c09aea81e74f02915f7e0bd012cf69f4bc9a3d,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,455,238
claim-c4c5a1026d85cce5ed7f,content/lead-magnets/reproductive-visit-prep-kit.mdx,ftc,LOW,"FTC guidance for mobile health apps includes minimizing data, limiting access and permissions, and using privacy-protective default settings.",dbbcb0ede62e542006ce250a28b0cef0c0880b9b9db18949de1729733ad103ba,body:root.children[93].sentence[0],5a3a0de6fbc2f5c2dc6e95f0b5665551149c34dcc61f2850e7734fcba3ff768d,6e1da78ef47268bf2679105706c09aea81e74f02915f7e0bd012cf69f4bc9a3d,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,389,1
claim-43b2aa2f6ba57c6d46e7,content/lead-magnets/vaginal-discharge-odor-checklist.mdx,ftc,LOW,FTC guidance says privacy and security are important for apps that collect or share consumer health information.,45c49db0b48000e0637ab22567b7b0f58e2346dd03ad71cc9dcafdb6f8434a8f,body:root.children[68].sentence[0],b6dc490d679f0be6ad8dd8ab115d339d9cdbb5e03f180961dce3991535db9e6b,badb940cb02e5fff07b3b47f0d084281cdbadff44c54b000ac30ecc9d2b6ecf0,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,257,1
claim-e3c95a198f031af48faa,content/life-stage-guides/birth-control-period-changes.mdx,ftc,MED,Flo Health's 2021 FTC settlement showed that detailed reproductive health data from a period tracking app was shared with third-party advertisers.,d6adeba0737a6817108678eb3f999a0b5385c623dc2cfcab6dc310175b76614a,body:root.children[42].sentence[0],0d7ba2b5d2a1e5379b163497b5f40812cd0035748f8419ead46e5c9e8ae2a040,5ef9dafee194f5e0fbbcd96491539b814feee94d028e12222e72416b94affb25,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,97,19
claim-5fcb12856e417ab5663d,content/life-stage-guides/luteal-phase-length-guide.mdx,ftc,MED,Flo Health's 2021 FTC settlement showed that period and cycle data was shared with third-party analytics platforms despite user expectations.,447d7482ac6f8abe969f7bda35109da126f0a60315419b6f0867addc36f98ac2,body:root.children[33].sentence[0],e1ac77a95862ea73827d53b86a913103bd90c76b762e77c633c6ad4dfe3b9b67,57a6b20be88395a0f12b42d65cb936c9ae7c81c36082fe46a38a8593b875fb5d,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,75,19
claim-17f65a9c28180c7d35cb,content/life-stage-guides/menstrual-cycle-phases-symptoms.mdx,ftc,MED,"Flo Health, one of the most downloaded period apps, settled FTC action in 2021 for sharing user data with Facebook and Google.",43218e6f367772dc665d0dd820f8712920504bc585ecd2c552740e82f864647f,body:root.children[37].sentence[1],dc36dfdd13b4349757a9f5d4ddb0af272cd5493e650587dff92c51d23bb08562,03d30edfa972e652c7c2c6978de31fee710363c25ace93c2dc1bb830d1ffa757,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,93,216
claim-423e69e8d8a692578f3c,content/life-stage-guides/perimenopause-period-changes.mdx,ftc,MED,Flo Health's 2021 FTC settlement demonstrated that even period tracking data can be shared with third-party advertisers without users' meaningful awareness.,7d6225deccecc4f3ebc171f81b76b0663396b7bbc6cfe783aa2325e17bd96169,body:root.children[32].sentence[2],dbc26c7f1c6dac4d5454f1002acf060740555e5ca741100ca22f36de29c97bbb,b891f23449e00676cd51d6ccb622c7620ca1a21995c524b30a0baa7e7a271681,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,84,206
claim-f6be63c98d0b505a5f0b,content/life-stage-guides/plan-b-period-timing.mdx,percent,MED,Emergency contraception is not 100% effective.,61be48bfcd0cff2503688e6073988bdcde42c04d749970b7c8d26962dffc541c,body:root.children[21].sentence[0],08dbcc514db7d4cde9f7cd1a574bf4a23c8726a42aeb423994274489bca27d15,6b8d27524dcbcf53c81f198879d3f0088a91f23826d9c201d53a368f76d49c7c,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,47,32
claim-32de75bf378562d0ac4d,content/life-stage-guides/plan-b-period-timing.mdx,ftc,MED,Flo Health settled FTC action in 2021 for sharing user reproductive health data with Facebook and Google.,bb41b895de7442f1d514f5571fdfccf47d7c6050e8df00e720c3cf8d3bee13b4,body:root.children[31].sentence[1],2879b754acff807d2f2edb02a756aa8abd583dfe474b51e0bcdaee290622aca8,6b8d27524dcbcf53c81f198879d3f0088a91f23826d9c201d53a368f76d49c7c,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,71,184
claim-7b4e2f9854d4cf3293e8,content/life-stage-guides/signs-your-period-is-coming.mdx,ftc,MED,Flo Health settled an FTC action in 2021 over health data sharing with third parties.,416005ba4419d6b85f6a253fb62a9d6824c92b537f04dc9602f18fdf57f0f73a,body:root.children[43].sentence[2],52a4d4ecbb8fcfcc5b315ee230a2bd1f52fa49f654794687e9cf78be1e158435,a2240874a8c859572be5eb7abdd34163889e793ae3cbb6ca1946a1e2c068d979,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,90,251
claim-0df575df2e8d2c177713,content/listicles/best-apps-to-track-pcos-symptoms.mdx,ftc,LOW,The FTC enforcement action against [Flo](/compare/alternatives/flo-app-alternative/) in 2021 was specifically about sharing reproductive health data with Facebook and Google.,6be3bf5eff795c0a49fdb151acf9837b2efb87e34c02cade7a8572cf7c1cbae3,body:root.children[2].sentence[0],a469383eb6783b1a73b68dddcde733b31eae6d4e003d2fc4e2f215c662f69b25,2aa6a7e722ce4aa4b429933b6103b49c749f31bb65235b6c5693883b0b4e842d,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,6,5
claim-bbde68f231510f1bc208,content/listicles/best-apps-to-track-pcos-symptoms.mdx,dollar,LOW,The [$59.5M settlement](/resources/guides/flo-period-tracker-lawsuit-settlement/) resolved those claims.,f1baa4bba60d48096420d2854bb4087578572e4f9d2b2412385456c316ce4b48,body:root.children[2].sentence[3],a469383eb6783b1a73b68dddcde733b31eae6d4e003d2fc4e2f215c662f69b25,2aa6a7e722ce4aa4b429933b6103b49c749f31bb65235b6c5693883b0b4e842d,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,6,445
claim-4d884b77631033154be9,content/listicles/best-apps-tracking-bleeding-between-periods.mdx,ftc,LOW,The FTC enforcement action against [Flo](/compare/alternatives/flo-app-alternative/) in 2021 specifically concerned sharing reproductive health data with Facebook and Google.,4225047ab67ffb3d60dff06d394007bdffa97201b3727e944aa7a674e08cf1de,body:root.children[8].sentence[3],3fadefa6173ea6baf4cd1151e00974e059578cdcb84d453efe918acdfa8b3f73,072d4b71b69f12cc83290c5edbb44df7da1b9c016d35efe7ef0b13a7a5ae958e,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,18,223
claim-aa91aadc98504bafaee6,content/listicles/best-cycle-tracking-apps-postpartum.mdx,ftc,LOW,The [FTC action against Flo](/compare/alternatives/flo-app-alternative/) in 2021 established that period app companies will share health data with advertisers unless enforcement stops them.,3572876e0297699c222101c6b68453ceef2bf139e20a67318d868e0dd07c765b,body:root.children[8].sentence[0],e251e9c548cb91db4d1d1a6a12e1e8ccfc90cd93ae45f0b0314012106e86befa,5782f4a1ea1676b4bbb339507e362d2bfe95e142123815c082c98801188d37b8,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,18,6
claim-c1f1ac9e034dc6b1bc5c,content/listicles/best-fertility-awareness-apps-no-data-selling.mdx,ftc,LOW,The [FTC enforcement action against Flo](/compare/alternatives/flo-app-alternative/) in 2021 was specifically about sharing reproductive health data with Facebook and Google.,981bdd6714a03a573cf9d059563288c733c9f44f59b33755dbc4bf0964e30f59,body:root.children[3].sentence[0],662fad2674d58aec75af8217441ae902b0b5ea488fba3bf4b8aadde1a95bc420,c0dd503e5906ffc92bfba6e268fedaaa850c0c5760b85e03410ebb4fdb300383,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,8,6
claim-082200ca57e1981f3b43,content/listicles/best-fertility-awareness-apps-no-data-selling.mdx,dollar,LOW,A $59.5M class action settlement followed in September 2025.,129adfbe841454b8080c4100a1b93ca97f036092a583cc5eda56f52fe35790a1,body:root.children[3].sentence[1],662fad2674d58aec75af8217441ae902b0b5ea488fba3bf4b8aadde1a95bc420,c0dd503e5906ffc92bfba6e268fedaaa850c0c5760b85e03410ebb4fdb300383,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,8,178
claim-ce1450f251d9a5ae02c6,content/listicles/best-free-period-tracker-no-subscription.mdx,ftc,LOW,[Flo](/compare/alternatives/flo-app-alternative/) built a huge free tier and then faced FTC action over how user data moved through third-party SDKs.,1ab225622b47cfbb9d46443240909a8caed55d51f5a8beb0188f73bb08ca3100,body:root.children[2].sentence[5],97755e6055490ab84fdb30d364635934cc849ac8094b7ca869963bfce62c2749,69659442b7977e65f5df8a959e611f81b501bcdf152d63dc6b0c3d0e9bd2fe21,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,6,449
claim-aa3926ad5bc29d62de98,content/listicles/best-period-apps-after-roe.mdx,case-citation,LOW,The Supreme Court's 2022 Dobbs v. Jackson Women's Health Organization decision eliminated the federal right to abortion established by Roe v. Wade.,e49051c356b468a20eaca2d12c5616d6bf423428773d8491348aa882d8211dfa,body:root.children[1].sentence[0].occurrence[0],48485f3432cedf760656b79916c26c562456cd834a7f828a2591b6a3545e2f8b,46a2872c7ac587f79e61c1ac18865f4fc7b181df14c12800a347f1bdcaa0801a,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,4,26
claim-cfe42d0f204e8055d572,content/listicles/best-period-apps-after-roe.mdx,named-case,LOW,The Supreme Court's 2022 Dobbs v. Jackson Women's Health Organization decision eliminated the federal right to abortion established by Roe v. Wade.,e49051c356b468a20eaca2d12c5616d6bf423428773d8491348aa882d8211dfa,body:root.children[1].sentence[0].occurrence[0],48485f3432cedf760656b79916c26c562456cd834a7f828a2591b6a3545e2f8b,46a2872c7ac587f79e61c1ac18865f4fc7b181df14c12800a347f1bdcaa0801a,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,4,26
claim-f990f604b0cb3fab5840,content/listicles/best-period-apps-after-roe.mdx,case-citation,LOW,The Supreme Court's 2022 Dobbs v. Jackson Women's Health Organization decision eliminated the federal right to abortion established by Roe v. Wade.,e49051c356b468a20eaca2d12c5616d6bf423428773d8491348aa882d8211dfa,body:root.children[1].sentence[0].occurrence[1],48485f3432cedf760656b79916c26c562456cd834a7f828a2591b6a3545e2f8b,46a2872c7ac587f79e61c1ac18865f4fc7b181df14c12800a347f1bdcaa0801a,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,4,136
claim-34cbaa0ce8b249c2bb84,content/listicles/best-period-apps-after-roe.mdx,named-case,LOW,The Supreme Court's 2022 Dobbs v. Jackson Women's Health Organization decision eliminated the federal right to abortion established by Roe v. Wade.,e49051c356b468a20eaca2d12c5616d6bf423428773d8491348aa882d8211dfa,body:root.children[1].sentence[0].occurrence[1],48485f3432cedf760656b79916c26c562456cd834a7f828a2591b6a3545e2f8b,46a2872c7ac587f79e61c1ac18865f4fc7b181df14c12800a347f1bdcaa0801a,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,4,136
claim-3f8cf56dae72c0e7e29a,content/listicles/best-period-apps-data-cant-be-subpoenaed.mdx,named-case,LOW,We built Floriva with on-device storage because the post-Dobbs landscape requires architectural solutions.,b1b98a965b7585ef29aad765853d62a3068ebd0249d6bd150240c358c0c65c79,body:root.children[10].sentence[0],8e7a4e2fd8bb87045fe8ba85880385415a3ff7dbb9c007cfbe5c35c1f3347973,60c370c5e9b6ff6e8851bafc4295d38067fabb4cf12032d5b7d157040311f3d6,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,22,58
claim-4cd9b4853db3148887cb,content/listicles/best-period-apps-data-cant-be-subpoenaed.mdx,named-case,LOW,"After the Dobbs decision, several period tracker companies updated their privacy policies to promise stronger data protections.",7d2b78b4f9c7179c9829fc496db2fb32a6e97a9a0e417055da93dd812b49dc5f,body:root.children[8].sentence[0],15c6914c24e7ff4d334e0b547937ee269e6543e092b5218e03bf7f860f6bb61d,60c370c5e9b6ff6e8851bafc4295d38067fabb4cf12032d5b7d157040311f3d6,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,18,11
claim-6fbec1d0d559fe25899e,content/listicles/best-period-tracker-after-iud.mdx,ftc,LOW,"More immediately, your IUD type and insertion date (stored in a cloud-based app) are part of the same server-side health record that was involved in [the Flo FTC case](/compare/alternatives/flo-app-alternative/).",ab9a0262a93fd64979f34cd5b90cf211bc049f4157d4594db3da39b3de068cfc,body:root.children[5].sentence[2],449ea77bd9412775dccf2dba0de4c9bc505be45072417064eaedaf0bffeadad9,367cf5350298bc046096cfcddf1d000f93d43503defa149a802f3071eaa76ff7,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,12,359
claim-38f24e017cb0d3ccad31,content/listicles/best-period-tracker-after-iud.mdx,dollar,LOW,The $59.5M class action that settled in September 2025 covered data sharing that included reproductive health events.,60fb14de4489bebcebabbf8ef7a278ab002bf941c697579b90add21513927e58,body:root.children[6].sentence[0],afd6db68f56102b4b0b69417b9d00dad1df9a18f3d1b2298da40ebc5cfa69125,367cf5350298bc046096cfcddf1d000f93d43503defa149a802f3071eaa76ff7,e8cd847fd14f4d9854ae328352ad1f93f72e83217586df8bc295879bc055c99c,14,5
